student_id,course_id,mark,semester_number,predicted_mark,student_count_above_zero,course_count_above_zero,difference
34528,PHE3,64.0,2,71.92296870770899,23,1465,7.922968707708989
27915,PHCC 629,66.0,2,58.07827015047548,31,1447,7.921729849524517
28344,PHAC 457,63.0,2,55.080434865041134,22,1855,7.919565134958866
34189,PHAC 457,91.0,2,83.0808645048142,13,1855,7.919135495185799
33398,PHR 319,68.0,1,75.91910253189923,12,1781,7.919102531899227
34201,PHAC 457,80.0,1,72.08293768227526,15,1855,7.917062317724742
11919,PHPP 839,68.0,1,60.083747119909,48,1067,7.916252880091001
9952,PHE2,78.0,2,70.0854352709851,53,966,7.914564729014899
8409,PHPP 839,67.0,2,59.08724696270344,54,1067,7.912753037296561
27860,PHR 319,58.0,1,65.91233956664688,22,1781,7.912339566646878
24866,PHPP 839,68.0,1,60.08916038323278,36,1067,7.91083961676722
34334,RQUE3,58.0,1,50.09241341098927,10,657,7.907586589010727
29585,PHBM 453,64.0,2,56.09552923573378,25,1743,7.904470764266222
29480,PHPP 839,77.0,1,84.9020121569834,36,1067,7.902012156983403
11014,PHCC 924,67.0,1,74.90062478073293,53,1110,7.900624780732926
33493,PHR 209,60.0,1,67.9003953562682,13,1940,7.900395356268206
10371,PHPT 030,68.0,1,60.100572838953305,49,950,7.899427161046695
28137,PHR 310,78.0,1,85.8982334169768,29,1794,7.898233416976794
22813,PHCC 629,61.0,1,68.89590981402615,33,1447,7.8959098140261545
1501,PHPC 545,50.0,2,57.89564132389985,57,1641,7.895641323899852
12108,PHR 913,69.0,2,61.10568527668515,52,994,7.894314723314849
23635,PHE4,62.0,2,69.89355117257733,43,478,7.893551172577332
28437,PHE1,86.0,2,78.10725514980912,25,1218,7.89274485019088
8426,PHPT 931,55.0,2,62.88871297343108,54,1043,7.888712973431083
23122,PHR 405,76.0,2,83.88810047995061,37,1329,7.888100479950609
12476,PHBM 751,57.0,1,64.88769807396747,48,1447,7.887698073967471
9672,PHCC023,75.0,2,67.11350359694018,53,943,7.886496403059823
29587,PHPT 638,74.0,1,66.11413852751186,24,1525,7.885861472488145
5105,PHAC 358,57.0,2,64.88569156779606,29,1723,7.885691567796059
34204,RQUE3,79.0,1,86.88423742753366,13,657,7.884237427533662
28442,PHE6,85.0,2,92.8838501797316,25,341,7.883850179731596
11317,PHR 913,79.0,1,71.11617963684768,54,994,7.883820363152324
28691,PHPP 642,91.0,2,83.11723490857457,27,1493,7.882765091425426
15389,PHCC 927,74.0,2,66.118706877909,44,953,7.8812931220909945
8596,PHE2,73.0,1,80.8795303728439,58,966,7.879530372843902
24445,PHR 208,89.0,1,96.87888772822515,61,2107,7.878887728225152
33621,PHPT 436,93.0,2,85.12418461821036,15,1972,7.875815381789636
22798,PHPT 833,82.0,2,74.12527742611253,42,1161,7.8747225738874675
28013,PHAC 855,76.0,2,83.87449088420993,31,1303,7.8744908842099335
28036,PHPP 543,84.0,1,76.12652470380839,26,1625,7.873475296191614
16305,PHE2,62.0,2,69.8733673103501,48,966,7.873367310350105
5602,PHR 512,54.0,2,61.87326387479401,27,1596,7.873263874794013
34484,PHPC 446,54.0,2,61.872468505230145,12,1888,7.872468505230145
9141,PHPT 931,69.0,1,61.12762262145343,55,1043,7.872377378546567
33953,PHR 209,92.0,1,84.12770955455538,14,1940,7.872290445444619
33767,PHR 319,84.0,2,76.13271309411002,13,1781,7.8672869058899835
28313,PHR 016,85.0,2,77.1330422146957,25,1323,7.866957785304294
10260,PHR 913,88.0,2,80.1333743751507,50,994,7.866625624849306
28714,PHAC 855,51.0,2,58.865981566500324,26,1303,7.865981566500324
11310,PHR 913,83.0,1,75.13460215157728,57,994,7.865397848422717
12882,PHCC 629,54.0,1,46.13563035251971,42,1447,7.864369647480288
5577,PHR 405,41.0,1,33.13592247706714,36,1329,7.86407752293286
11123,PHCC 927,78.0,2,70.1381416634131,52,953,7.861858336586906
22813,PHCC 728,65.0,2,72.85895216030441,33,1244,7.858952160304412
28314,PHE3,74.0,1,66.14158605345476,21,1465,7.858413946545241
28732,PHR 319,57.0,1,64.85835340727553,25,1781,7.85835340727553
7832,PHBM 751,60.0,1,67.85732831295567,36,1447,7.857328312955673
10846,PHCC 927,72.0,1,64.14443205176181,54,953,7.855567948238189
11082,PHCC 924,66.0,1,73.85503315338987,57,1110,7.8550331533898685
33519,PHR 209,92.0,1,84.14589639154015,12,1940,7.854103608459852
34247,PHPC 545,88.0,1,80.14607676392912,13,1641,7.853923236070884
13288,PHR 420,87.0,1,79.14688841764453,39,1406,7.853111582355467
33462,PHPC 545,84.0,2,76.14746021561636,13,1641,7.852539784383637
28153,PHAC 556,89.0,1,81.14981924646823,26,1597,7.850180753531774
34273,PHPT 535,65.0,2,72.84997265531389,21,1695,7.849972655313891
28399,RQUE1,65.0,1,72.84733282673072,11,1113,7.847332826730721
33529,PHCC225,65.0,1,72.84676877895652,12,2218,7.846768778956516
28698,PHPP 543,69.0,2,61.154551123870355,25,1625,7.845448876129645
33081,PHAC 358,70.0,2,62.155582259986495,13,1723,7.844417740013505
34194,PHCC 326,65.0,2,72.83989646444923,13,1928,7.839896464449225
33555,PHR 209,69.0,1,61.1601464623962,12,1940,7.839853537603801
12113,PHBM 848,84.0,2,76.16175463627752,51,1165,7.8382453637224785
20632,PHE1,93.0,2,85.1645577371841,38,1218,7.835442262815903
25389,PHCC023,85.0,2,92.83454378786087,51,943,7.834543787860866
20417,PHPT 931,65.0,2,57.16952639886055,46,1043,7.8304736011394525
33392,PHAC 359,84.0,1,76.16972399289722,13,2088,7.830276007102782
24901,PHPT 030,56.0,1,63.82685755920815,46,950,7.82685755920815
34239,PHCC 326,93.0,1,85.17377130774179,13,1928,7.826228692258212
22825,PHPT 931,93.0,2,85.17487048659589,38,1043,7.825129513404107
11393,PHPT 030,69.0,2,61.175285029318474,49,950,7.824714970681526
10392,PHR 405,68.0,1,75.82208980466886,52,1329,7.822089804668863
11181,PHR 718,53.0,2,60.82168517145453,48,1275,7.821685171454533
28173,PHR 718,73.0,2,80.82073521581097,30,1275,7.82073521581097
28010,PHAC 556,72.0,2,64.18169916746992,29,1597,7.818300832530085
33579,RQUE5,89.0,1,81.18189446025224,14,1637,7.818105539747762
28034,PHCC 629,80.0,2,72.18384382066235,28,1447,7.8161561793376535
11181,PHCC 927,66.0,2,58.186374576062974,48,953,7.813625423937026
25379,PHR 017,83.0,1,90.81159633454914,41,1306,7.811596334549137
5467,PHCC023,57.0,1,49.18968665370083,65,943,7.810313346299168
23819,PHCC 924,67.0,2,74.80886130383918,42,1110,7.80886130383918
7602,PHBM 848,68.0,1,60.19349982518399,56,1165,7.8065001748160086
13512,PHR 017,81.0,1,73.19779355308688,45,1306,7.802206446913118
22790,PHCC 924,70.0,2,77.79946453805748,39,1110,7.799464538057478
18846,PHPP 840,75.0,2,82.79901155384702,39,1115,7.7990115538470235
34305,PHPT 638,77.0,2,69.2032219867192,14,1525,7.7967780132808
28439,PHBM 947,79.0,1,71.20329091947133,25,1417,7.796709080528672
10957,PHCC023,61.0,2,68.79606073946299,55,943,7.7960607394629875
24740,PHPT 833,64.0,2,71.79442567048892,37,1161,7.79442567048892
33626,PHBM 453,85.0,2,77.21318316956386,14,1743,7.786816830436138
9130,PHPT 638,62.0,2,69.78519793380964,33,1525,7.785197933809641
29718,PHR 718,71.0,1,63.22330449578789,20,1275,7.776695504212107
28662,PHAC 556,82.0,1,74.22359091044376,29,1597,7.776409089556239
25381,PHPP 741,79.0,2,86.77597297806714,39,1241,7.775972978067145
28777,PHPP 543,69.0,1,61.2251140927798,26,1625,7.774885907220202
